### ZJet_amcatnlo_Inc
 #id                        variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
  16              PassEcalBadCalibFilter          0.0000          1.0000               -               -     26958303.6438        30647.1714          1.0000      6.1119e-06          0.1283      1.2582e-04
  17                            PassNEle          0.0000          1.0000               -               -     27002884.1456        30804.3624          1.0017     -1.0000e+00          0.1285      1.2643e-04
  18                           PassNMuon          0.0000          1.0000               -               -     26017526.1117        29760.0738          0.9635      2.8679e-04          0.1238      1.2291e-04
  19                     nEle_hltMatched            -inf            +inf               -               -     25972945.6118        29597.3370          0.9983      1.1935e-04          0.1236      1.2228e-04
  20                     nJet_hltMatched            -inf            +inf               -               -     25972945.6118        29597.3370          1.0000      0.0000e+00          0.1236      1.2228e-04
  21                             Ele1_Pt         50.0000            +inf               -               -     20861950.1444        27079.6094          0.8032      4.2284e-04      9.9271e-02      1.1543e-04
  22                            Ele1_Eta            -inf            +inf               -               -     20861950.1444        27079.6094          1.0000      0.0000e+00      9.9271e-02      1.1543e-04
  23                            Ele1_Phi            -inf            +inf               -               -     20861950.1444        27079.6094          1.0000      0.0000e+00      9.9271e-02      1.1543e-04
  24                             Ele2_Pt         50.0000            +inf               -               -      9328762.9661        19131.4020          0.4472      6.5293e-04      4.4390e-02      8.6957e-05
  25                            Ele2_Eta            -inf            +inf               -               -      9328762.9661        19131.4020          1.0000      0.0000e+00      4.4390e-02      8.6957e-05
  26                            Ele2_Phi            -inf            +inf               -               -      9328762.9661        19131.4020          1.0000      0.0000e+00      4.4390e-02      8.6957e-05
  27                                nJet            -inf            +inf               -               -      9328762.9661        19131.4020          1.0000      0.0000e+00      4.4390e-02      8.6957e-05
  28                             Jet1_Pt         50.0000            +inf               -               -      5119604.9067        13460.0074          0.5488      1.0319e-03      2.4361e-02      6.2509e-05
  29                            Jet1_Eta         -2.4000          2.4000               -               -      5119604.9067        13460.0074          1.0000      0.0000e+00      2.4361e-02      6.2509e-05
  30                            Jet1_Phi            -inf            +inf               -               -      5119604.9067        13460.0074          1.0000      0.0000e+00      2.4361e-02      6.2509e-05
  31                             Jet2_Pt         50.0000            +inf               -               -      2123347.0182         8209.2828          0.4147      1.2765e-03      1.0104e-02      3.8692e-05
  32                            Jet2_Eta         -2.4000          2.4000               -               -      2123347.0182         8209.2828          1.0000      0.0000e+00      1.0104e-02      3.8692e-05
  33                            Jet2_Phi         -1.5700         -0.8700               -               -       238252.9327         2753.0835          0.1122      1.2223e-03      1.1337e-03      1.3094e-05
  34                             Jet3_Pt            -inf            +inf               -               -       238252.9327         2753.0835          1.0000      0.0000e+00      1.1337e-03      1.3094e-05
  35                            Jet3_Eta         -2.4000          2.4000               -               -       238252.9327         2753.0835          1.0000      0.0000e+00      1.1337e-03      1.3094e-05
  36                            Jet3_Phi            -inf            +inf               -               -       238252.9327         2753.0835          1.0000      0.0000e+00      1.1337e-03      1.3094e-05
  37                         DR_Ele1Jet1            -inf            +inf               -               -       238252.9327         2753.0835          1.0000      0.0000e+00      1.1337e-03      1.3094e-05
  38                         DR_Ele1Jet2            -inf            +inf               -               -       238252.9327         2753.0835          1.0000      0.0000e+00      1.1337e-03      1.3094e-05
  39                         DR_Ele2Jet1            -inf            +inf               -               -       238252.9327         2753.0835          1.0000      0.0000e+00      1.1337e-03      1.3094e-05
  40                         DR_Ele2Jet2            -inf            +inf               -               -       238252.9327         2753.0835          1.0000      0.0000e+00      1.1337e-03      1.3094e-05
  41                         DR_Jet1Jet2            -inf            +inf               -               -       238252.9327         2753.0835          1.0000      0.0000e+00      1.1337e-03      1.3094e-05
  42                             sT_eejj        300.0000            +inf               -               -       208337.8030         2601.4102          0.8744      3.5827e-03      9.9137e-04      1.2374e-05
  43                       sT_eejj_bkgCR        300.0000            +inf               -               -       208337.8030         2601.4102          1.0000      0.0000e+00      9.9137e-04      1.2374e-05
  44                             Pt_e1e2         70.0000            +inf               -               -       199626.4145         2514.5180          0.9582      3.1097e-03      9.4991e-04      1.1962e-05
  45                              M_e1e2         50.0000            +inf               -               -       197056.7647         2494.4948          0.9871      1.5753e-03      9.3769e-04      1.1866e-05
  46                        M_e1e2_bkgCR         50.0000            +inf               -               -       197056.7647         2494.4948          1.0000      0.0000e+00      9.3769e-04      1.1866e-05
